Gyro X, Gyro Y, Gyro Z, Accel X, Accel Y, Accel Z
-2.16, 14.71, 81.86, -1.09, 1.11, 10.11
-3.61, 8.87, 82.63, -0.84, 0.61, 11.09
-4.58, -1.50, 83.06, -1.18, -0.54, 11.41
-5.33, -10.90, 82.72, -1.59, -0.46, 10.03
-4.92, -15.16, 82.17, -1.33, 0.11, 9.35
-4.26, -16.65, 82.44, -0.19, 0.52, 9.32
-3.89, -16.20, 83.83, 0.57, 0.61, 8.69
-3.29, -14.05, 85.04, 0.59, 0.53, 8.25
-2.37, -12.58, 85.36, 1.00, -0.23, 8.36
-1.12, -11.58, 84.72, 0.96, -0.90, 9.17
-0.63, -11.22, 83.92, 0.83, -1.04, 9.69
-0.23, -10.46, 81.86, 0.64, -1.34, 9.45
0.82, -6.49, 79.73, 0.65, -0.30, 8.70
2.24, 0.53, 78.97, 1.11, 0.55, 8.20
3.94, 8.35, 79.62, 1.01, 0.86, 8.44
5.22, 13.21, 80.86, 0.64, 0.81, 9.48
5.31, 13.44, 81.36, 0.10, 0.31, 10.16
5.07, 10.92, 81.10, -0.63, 0.11, 11.80
3.67, 4.61, 80.81, 0.02, 0.91, 12.66
1.66, -2.20, 81.69, 0.44, 1.86, 11.97
0.15, -5.87, 83.63, 0.87, 2.36, 10.89
-1.08, -5.98, 86.25, 1.18, 2.47, 10.74
-2.61, -5.56, 88.79, 1.86, 1.39, 10.38
-3.81, -5.66, 90.13, 1.55, 0.26, 12.10
-5.70, -8.96, 90.02, 0.93, -0.25, 12.75
-6.74, -10.79, 89.55, 0.59, -0.19, 11.95
-7.99, -10.31, 88.63, 0.62, 0.65, 9.58
-7.84, -2.75, 88.91, 1.30, 1.48, 8.34
-7.16, 6.13, 90.80, 0.55, 2.09, 8.33
-7.74, 12.35, 92.44, 0.09, 1.99, 9.38
-8.88, 12.92, 93.75, 0.39, 1.16, 11.02
-10.77, 7.50, 94.13, -0.41, 0.28, 11.69
-13.14, -0.39, 92.67, -0.80, 0.54, 11.78
-15.40, -6.76, 90.56, -0.77, 1.41, 11.35
-16.94, -9.86, 88.85, 0.15, 1.54, 10.14
-17.58, -9.45, 89.18, 1.70, 0.27, 9.88
-17.78, -8.38, 90.90, 2.04, -0.69, 9.77
-17.60, -7.70, 91.81, 0.94, -0.21, 9.94
-17.91, -5.56, 91.24, 0.74, -0.04, 7.52
-17.35, -1.82, 91.07, 1.07, -0.14, 7.34
-15.56, 5.41, 91.64, 1.27, -0.72, 7.33
-12.81, 7.84, 91.77, 0.40, -0.74, 8.56
-10.73, 5.45, 90.32, -0.44, -0.91, 9.63
-8.67, 1.81, 87.76, -1.17, -1.36, 9.48
-6.00, -2.25, 84.70, -1.14, -1.48, 8.65
-3.22, -4.39, 83.38, 0.15, -1.50, 7.87
-0.31, -3.99, 84.17, 0.83, -1.43, 8.22
2.69, -7.03, 85.63, 0.61, -1.89, 8.31
5.28, -10.21, 86.00, 0.56, -1.91, 7.88
7.84, -9.00, 86.02, 1.25, -1.07, 7.56
9.83, -3.51, 86.42, 1.39, -0.74, 6.83
11.85, 2.66, 86.40, 1.01, -0.32, 7.70
12.92, 6.82, 84.81, 0.15, -0.18, 8.82
13.02, 8.29, 83.53, -0.23, -0.36, 9.20
12.89, 10.06, 80.99, 0.18, -0.94, 9.46
12.22, 11.86, 79.77, -0.08, -0.65, 10.00
10.36, 13.46, 79.53, 0.09, 0.14, 9.71
8.64, 16.80, 80.72, -0.23, 0.92, 10.20
6.68, 18.26, 82.47, -0.79, 1.45, 10.87
4.51, 16.57, 84.33, -0.72, 1.47, 11.02
2.22, 11.07, 86.38, -0.18, 0.18, 11.82
0.26, 2.75, 87.46, -1.01, -0.20, 12.94
-2.14, -7.21, 87.30, -1.36, 1.01, 12.65
-4.49, -13.62, 88.02, 0.59, 0.65, 11.03
-5.32, -14.53, 90.39, 1.05, 0.44, 11.28
-5.40, -15.20, 91.99, 0.66, 0.50, 11.21
-4.37, -14.24, 91.99, 0.43, 0.43, 11.01
-3.05, -11.04, 90.35, -0.03, -0.12, 10.79
-2.17, -9.12, 88.90, -0.25, -0.43, 10.44
-0.53, -4.03, 85.29, -0.32, -0.13, 9.61
0.70, 1.32, 83.03, 1.20, 0.44, 9.02
1.50, 5.58, 83.60, 1.79, 0.72, 9.65
1.42, 5.10, 84.98, 1.70, 0.18, 9.88
1.38, 2.62, 85.54, 0.66, -0.35, 10.11
1.59, 0.27, 85.33, 1.03, 0.66, 9.79
1.15, 2.21, 85.91, 1.20, 1.27, 8.52
0.39, 8.48, 86.68, 1.15, 0.88, 9.13
-0.82, 12.58, 86.53, 1.10, 1.15, 9.47
-2.18, 13.73, 85.86, 0.88, 0.41, 10.86
-4.48, 11.69, 85.11, 0.45, 0.19, 10.66
-6.16, 9.90, 84.71, -0.29, 1.03, 10.49
-7.23, 8.04, 84.98, -0.15, 1.40, 9.74
-7.42, 7.66, 85.46, -0.14, 1.55, 9.83
-7.85, 6.56, 87.31, 0.21, 1.51, 9.97
-8.58, 3.38, 89.96, 0.66, 0.82, 10.28
-9.54, -1.81, 92.23, 0.13, 0.12, 10.08
-10.91, -5.55, 92.80, -0.06, 0.21, 10.27
-12.13, -9.64, 92.45, 0.20, -0.74, 10.34
-12.37, -14.96, 91.42, 0.65, -1.38, 9.95
-11.60, -18.25, 90.43, 0.98, -1.07, 8.05
-9.61, -13.99, 89.94, 0.93, -0.60, 6.28
-6.44, -4.22, 89.17, 1.14, -0.74, 6.95
-2.57, 4.11, 88.34, 0.83, -1.58, 8.18
0.96, 7.27, 87.17, 0.76, -1.97, 8.89
4.13, 7.97, 86.03, 0.04, -1.21, 9.29
7.19, 7.47, 84.95, -0.14, -0.56, 8.85
8.61, 7.47, 84.47, 0.06, -0.45, 9.15
10.22, 7.74, 84.14, 0.17, -0.26, 9.07
10.80, 9.77, 84.41, 0.26, -0.38, 8.93
10.92, 9.20, 84.50, 0.54, -1.49, 10.97
10.63, 2.61, 83.18, 0.42, -1.09, 11.37
10.57, -1.82, 81.50, 0.46, -0.09, 9.07
10.99, 3.39, 81.05, 1.41, 0.34, 8.27
11.12, 12.98, 81.68, 1.03, 0.64, 9.33
10.80, 18.78, 81.66, -0.03, 0.13, 9.68
10.07, 21.37, 80.67, -0.43, -0.08, 10.46
9.14, 20.71, 79.93, -0.85, 0.65, 11.61
7.74, 16.93, 79.54, -0.94, 1.16, 12.01
5.91, 12.70, 80.19, -0.78, 1.37, 11.26
3.91, 11.05, 82.09, -0.30, 1.70, 10.40
2.90, 10.91, 83.54, 0.17, 1.93, 10.61
0.48, 7.40, 86.88, 1.25, 0.78, 12.03
-2.79, -0.68, 89.74, 0.72, -0.64, 11.78
-5.39, -7.97, 90.52, -0.22, 0.77, 10.50
-7.02, -10.20, 90.60, -0.47, 1.87, 8.47
-7.27, -6.48, 91.89, 0.70, 1.53, 8.08
-7.20, -1.72, 93.98, 0.66, 0.51, 8.87
-6.80, -0.34, 94.99, -0.46, -0.21, 10.13
-6.70, -3.72, 93.93, -1.02, -0.80, 9.64
-5.62, -6.64, 92.32, -1.32, -0.35, 8.98
-3.79, -10.24, 90.74, -0.47, -1.42, 8.45
-0.95, -14.27, 89.14, -0.01, -2.28, 9.87
1.68, -20.92, 88.02, 0.53, -2.28, 9.50
5.24, -25.44, 87.56, 1.42, -2.69, 9.05
9.38, -24.18, 88.27, 2.65, -1.47, 7.77
11.53, -19.95, 89.23, 2.77, -0.45, 6.41
16.32, -4.30, 91.83, 2.16, 0.94, 5.37
19.52, 13.71, 94.51, 0.86, 1.76, 6.95
19.58, 25.69, 95.47, -0.82, 2.41, 8.89
17.64, 29.05, 94.64, -0.86, 0.99, 10.75
15.00, 24.83, 93.64, 0.26, -1.11, 11.67
11.99, 13.57, 92.79, -0.51, 0.10, 13.62
7.23, -1.64, 90.45, -2.19, 1.59, 14.62
1.98, -11.39, 87.07, -1.57, 1.08, 11.10
-0.56, -11.28, 85.75, -0.14, 1.20, 10.40
-3.68, -9.29, 87.16, 1.08, 1.67, 10.98
-6.86, -7.38, 90.02, 1.30, 0.97, 11.31
-8.56, -7.84, 92.32, 0.48, 1.03, 11.25
-9.44, -9.35, 92.96, 0.01, 1.23, 10.70
-9.39, -9.56, 93.12, 0.60, 0.94, 10.36
-8.26, -8.49, 93.67, 1.55, -0.05, 10.78
-6.36, -9.00, 93.48, 1.47, -0.41, 11.18
-4.26, -9.70, 92.24, 0.64, -0.69, 10.25
-2.90, -3.67, 90.42, 1.15, -0.60, 7.79
-0.27, 6.71, 90.20, 2.55, -0.44, 9.30
0.89, 9.92, 91.73, 1.80, -0.69, 8.97
2.49, 12.03, 92.64, 0.91, -0.07, 8.99
3.30, 13.19, 92.69, -0.20, 1.02, 9.93
3.17, 11.89, 92.28, -0.53, 1.39, 9.18
3.05, 10.03, 92.03, -0.18, 0.97, 8.85
2.44, 8.71, 92.66, 0.73, 0.85, 9.06
-0.04, 6.48, 94.48, 0.99, 1.27, 9.95
-2.91, 2.79, 96.25, 0.12, 1.36, 10.39
-5.76, -1.33, 96.71, 0.07, 1.26, 9.89
-6.90, -2.91, 96.72, 0.42, 0.90, 9.62
-8.27, -5.39, 96.65, 0.56, 0.14, 10.34
-9.03, -8.58, 95.83, 0.34, 0.37, 11.08
-9.86, -10.36, 94.81, 0.14, 0.06, 10.20
-9.17, -8.03, 94.18, 0.48, -0.44, 9.54
-7.71, -3.18, 94.65, 1.02, 0.19, 9.43
-5.33, 2.15, 96.37, 0.79, 0.43, 9.48
-2.74, 5.55, 97.64, -0.59, 0.59, 9.95
-1.20, 5.88, 97.74, -1.23, 1.30, 10.10
-0.62, 5.07, 97.92, -0.91, 0.60, 9.86
-0.96, 3.08, 98.80, 0.47, -0.94, 10.01
-0.79, -3.36, 100.18, 1.07, -0.34, 12.25
-2.33, -14.75, 100.55, 0.75, -0.18, 12.28
-3.81, -20.65, 99.33, 1.22, -0.58, 9.34
-3.81, -15.65, 97.79, 0.68, 0.26, 8.23
-3.73, -10.99, 97.04, 0.92, 0.99, 8.12
-4.09, 0.19, 96.69, 1.78, 1.23, 6.97
-3.76, 12.52, 97.75, 1.42, 0.70, 7.43
-3.31, 19.07, 98.85, 1.21, 0.37, 9.18
-3.40, 19.30, 99.90, 0.02, -0.15, 10.93
-3.91, 14.86, 99.92, -0.95, 0.23, 11.40
-3.99, 9.07, 99.57, -1.55, 0.79, 10.59
-3.23, 4.01, 99.29, -1.64, 1.41, 9.59
-2.89, 0.70, 99.81, -1.17, 1.65, 9.24
-3.53, -0.43, 101.01, -0.37, 0.73, 9.52
-4.81, -4.11, 102.10, 0.12, -0.73, 10.39
-6.23, -12.43, 102.18, 0.19, -0.73, 11.77
-8.07, -21.05, 101.12, 0.11, -0.63, 10.86
-9.18, -20.62, 100.21, -0.56, -0.24, 8.49
-9.18, -10.84, 100.19, 0.38, 0.41, 7.46
-9.05, -4.93, 100.65, 0.85, 0.07, 7.87
-8.33, 2.67, 101.11, 0.99, -1.30, 9.33
-7.10, 1.30, 99.54, 0.67, -1.90, 12.78
-6.59, -7.90, 95.73, 0.10, -2.95, 12.75
-5.07, -15.36, 90.20, -1.55, -3.44, 10.63
-2.24, -12.05, 84.01, -1.38, -1.64, 7.80
0.55, 0.35, 80.86, -0.48, -0.03, 7.11
1.08, 13.11, 80.61, -1.47, 1.12, 8.53
-0.21, 19.55, 81.23, -0.68, 1.80, 8.44
-0.56, 18.14, 82.88, 1.15, 1.08, 9.84
-1.69, 6.87, 85.43, 1.89, -1.60, 11.52
-2.92, -0.40, 86.43, 1.85, -2.71, 12.44
-5.48, -17.02, 86.84, 1.90, -3.56, 13.73
-7.23, -33.93, 84.24, 0.31, -3.40, 14.66
-8.19, -44.79, 77.94, -2.07, -2.13, 10.63
-6.30, -35.64, 69.60, -1.80, -1.54, 4.47
-0.88, -7.84, 64.07, 1.21, -0.67, 4.56
2.74, 15.85, 62.94, 1.45, 0.56, 7.16
4.69, 26.45, 63.45, 0.57, 0.26, 6.42
6.91, 31.59, 63.08, -0.21, -0.40, 8.97
6.74, 30.04, 62.77, -0.51, -0.16, 11.46
4.88, 21.16, 63.23, -0.32, 0.30, 11.16
4.26, 16.51, 63.68, -0.16, 0.33, 11.03
2.19, 7.90, 64.82, -0.06, -1.00, 11.17
-1.05, 1.49, 65.59, -0.92, -1.52, 12.75
-5.46, -7.00, 65.67, -0.90, 0.23, 11.12
-7.16, -12.66, 66.77, 0.15, 0.03, 9.11
-6.61, -14.30, 68.94, 1.03, -0.47, 9.37
-5.38, -15.40, 70.59, 0.69, -0.87, 10.55
-3.56, -18.51, 70.21, 0.23, -1.35, 10.70
-0.62, -17.59, 67.70, -0.62, -2.03, 10.48
2.41, -12.47, 63.27, -0.62, -2.03, 8.55
5.97, -3.66, 59.42, 0.52, -0.68, 7.92
8.96, 5.46, 58.36, 1.06, 0.59, 7.64
9.61, 9.80, 58.45, 0.69, 0.99, 7.67
9.85, 16.14, 58.62, -0.01, 1.43, 7.88
9.32, 19.39, 58.49, -0.12, 1.31, 9.64
7.45, 15.98, 58.62, 0.39, -0.61, 11.14
4.67, 5.32, 58.62, 0.60, -2.22, 12.28
1.75, -7.81, 58.61, 0.38, -1.25, 11.00
-0.02, -15.01, 59.14, -0.13, 0.10, 9.25
-0.02, -15.72, 60.07, 1.28, 0.41, 8.24
0.65, -12.66, 61.52, 1.54, 0.29, 8.55
1.08, -8.88, 62.08, 0.83, -0.29, 8.76
1.59, -5.02, 60.86, 0.09, -1.02, 8.79
2.48, -2.18, 58.41, -0.21, -1.39, 9.06
3.10, -1.68, 57.33, 0.28, -1.37, 8.80
4.70, 0.41, 56.40, 1.03, -0.99, 9.19
6.29, 2.36, 57.16, 0.76, -0.33, 10.18
7.77, 1.82, 57.90, 0.28, -0.13, 9.50
9.64, 0.29, 57.56, 0.80, -0.67, 9.43
11.35, 0.66, 56.63, 0.44, -0.41, 10.25
11.93, 0.70, 55.46, 0.21, 0.12, 9.91
11.82, 3.36, 55.27, 0.94, -0.47, 8.98
11.99, 9.10, 56.35, 0.31, -0.39, 10.10
10.95, 10.97, 56.81, -0.73, -0.04, 10.33
9.76, 10.53, 56.55, -0.79, 0.02, 10.93
9.00, 9.75, 56.48, -0.79, 0.13, 11.33
7.13, 5.82, 55.66, -1.23, 0.56, 11.51
5.54, -1.02, 54.18, -0.76, 1.03, 11.34
4.00, -6.23, 53.34, -0.05, 0.86, 11.18
2.41, -7.61, 53.01, -0.00, 1.14, 10.95
0.77, -6.74, 52.99, 0.48, 1.57, 10.19
-0.65, -3.49, 53.81, 1.12, 1.56, 9.97
-2.24, 1.72, 55.23, 1.15, 1.10, 10.15
-4.24, 4.28, 56.09, 1.15, 0.27, 11.24
-6.37, 1.69, 56.23, 1.19, -0.85, 10.88
-7.23, -0.85, 55.84, 0.68, -0.04, 10.75
-8.09, -1.71, 54.95, -0.03, 0.54, 9.72
-8.27, 2.28, 54.62, 0.39, 1.20, 8.44
-7.69, 8.95, 55.81, 0.08, 1.58, 8.64
-8.51, 12.83, 57.31, 0.10, 1.37, 9.87
-9.24, 13.69, 58.01, 0.02, 1.11, 10.43
-10.81, 11.22, 58.72, -0.64, 0.18, 11.05
-11.99, 3.01, 57.52, -1.36, 0.28, 11.82
-13.64, -6.40, 55.55, -1.23, 0.31, 11.98
-15.03, -11.67, 54.31, -0.80, -0.29, 11.46
-15.83, -13.79, 54.08, -0.13, -0.11, 10.60
-16.53, -14.01, 54.94, 0.96, -1.00, 9.78
-15.91, -12.51, 55.60, 0.76, -1.18, 10.28
-15.08, -14.24, 54.64, 0.83, -0.59, 9.07
-12.99, -13.79, 53.22, 1.04, -0.20, 7.56
-10.21, -7.13, 51.90, 1.41, -0.29, 6.67
-8.01, 3.07, 50.96, 1.69, -1.29, 7.56
-6.45, 9.37, 50.19, 1.46, -2.39, 8.88
-5.41, 10.81, 48.49, 0.81, -2.48, 10.08
-4.94, 9.83, 47.44, 0.59, -2.12, 9.89
-3.56, 7.99, 45.04, 0.37, -0.77, 8.21
-1.63, 9.80, 43.33, 0.80, 0.43, 7.78
-0.28, 14.38, 43.08, 0.83, 1.28, 7.82
-0.22, 18.93, 43.40, 0.14, 1.67, 8.05
-1.27, 22.77, 43.81, -0.37, 1.71, 8.80
-3.27, 23.74, 44.80, 0.06, 0.85, 10.18
-6.10, 18.70, 46.73, 0.94, -0.79, 11.66
-8.45, 8.31, 49.32, 0.25, 0.03, 12.43
-11.03, -3.14, 51.21, -1.05, 0.73, 11.84
-12.15, -11.05, 52.82, -0.58, 0.77, 10.57
-11.84, -14.75, 54.55, 0.41, 0.01, 10.85
-11.14, -19.12, 55.98, 0.68, -0.71, 11.15
-10.28, -23.66, 56.24, 0.68, -0.83, 10.69
-8.46, -23.92, 55.37, 0.06, -0.84, 9.89
-5.81, -17.94, 53.12, -0.16, -0.71, 8.10
-1.65, -6.29, 50.32, 0.63, -0.81, 9.44
0.03, -1.22, 49.12, 0.97, -1.14, 9.95
2.40, 6.45, 46.78, 0.75, -1.63, 10.61
3.74, 10.31, 44.14, 0.21, -1.49, 10.81
3.95, 13.37, 41.40, -0.04, -0.47, 10.47
3.36, 16.48, 39.73, -0.06, 0.07, 10.38
1.72, 18.52, 38.84, -0.09, 0.49, 10.33
-0.43, 19.02, 38.73, -0.23, 0.53, 9.82
-2.77, 18.37, 38.91, -0.70, 0.22, 10.23
-5.70, 15.53, 38.89, -1.24, -0.33, 10.50
-8.62, 9.93, 38.28, -1.37, -0.26, 9.95
-10.75, 3.59, 37.45, -1.21, 0.01, 9.44
-12.43, -2.19, 37.16, -1.06, -0.33, 9.13
-13.61, -7.38, 36.97, -1.13, -0.60, 9.54
-14.05, -10.47, 36.81, -0.82, -0.41, 9.76
-14.73, -16.91, 36.61, -0.21, 0.18, 9.55
-14.11, -21.53, 36.94, 0.64, -0.78, 8.33
-11.84, -23.30, 37.04, 1.24, -1.51, 8.82
-9.26, -24.67, 36.48, 1.23, -1.51, 9.62
-7.13, -23.50, 34.49, 1.17, -1.37, 7.78
-3.68, -12.57, 31.65, 0.86, -1.28, 6.73
0.50, 2.49, 28.43, 0.47, -1.27, 9.16
3.65, 10.07, 25.13, 0.43, -1.54, 9.18
7.18, 14.29, 22.40, -0.49, -1.20, 10.29
9.50, 14.23, 19.86, -0.84, -0.96, 11.12
10.53, 11.99, 18.07, -0.63, -0.73, 10.91
10.49, 8.67, 17.53, -0.25, -0.53, 10.31
10.31, 7.30, 17.56, -0.12, -0.36, 10.47
9.14, 4.29, 18.02, -0.12, -0.02, 9.98
7.50, 2.26, 18.65, -0.74, 0.24, 9.70
5.68, 0.31, 18.66, -0.64, 0.22, 9.57
3.72, -1.37, 18.55, 0.00, -0.26, 9.62
1.68, -3.76, 18.47, 0.55, -0.72, 9.48
-0.52, -5.29, 18.17, 0.14, -0.20, 9.86
-2.87, -5.63, 17.19, -0.01, 0.04, 8.65
-3.82, -2.35, 16.01, 0.11, -0.18, 8.74
-4.08, 0.30, 15.52, 0.09, -0.12, 9.15
-4.10, 0.89, 15.98, 0.20, -0.69, 9.65
-3.68, 0.72, 16.39, 0.08, -1.05, 10.37
-2.68, -1.75, 17.19, -0.47, -1.26, 10.97
-1.60, -6.41, 16.99, -0.88, -0.80, 11.23
-0.23, -10.77, 16.69, -0.16, -0.73, 10.63
1.79, -10.54, 17.33, -0.39, -0.71, 9.82
3.29, -8.77, 17.33, -0.73, -0.37, 10.20
4.23, -7.38, 16.45, -0.98, -0.23, 10.25
4.73, -6.71, 14.79, -1.33, -0.27, 10.32
4.56, -8.00, 13.13, -0.36, -0.42, 10.29
4.24, -9.72, 12.52, 0.95, -0.80, 10.13
3.25, -10.73, 12.50, 0.84, -0.97, 11.10
2.35, -11.93, 12.27, 0.99, -0.70, 10.33
1.58, -11.91, 11.15, 1.19, -0.50, 9.07
1.17, -7.51, 9.61, 1.09, -0.39, 8.83
0.31, 0.63, 8.02, 1.15, -0.14, 8.36
-0.23, 7.36, 6.56, 1.27, -0.35, 8.38
-0.72, 10.84, 5.70, 1.12, -0.26, 9.27
-1.53, 12.31, 5.67, 1.11, -0.61, 8.13
-1.75, 13.66, 6.29, 0.66, -0.31, 9.33
-2.86, 11.54, 6.86, 0.15, 0.32, 9.51
-3.47, 9.35, 7.21, -0.72, 0.36, 9.98
-3.68, 7.66, 7.17, -0.92, 0.39, 10.40
-4.46, 2.46, 7.29, -0.89, 0.78, 10.36
-4.71, -3.10, 7.89, -1.34, 1.26, 10.80
-4.46, -9.02, 8.67, -1.30, 0.83, 11.03
-4.26, -16.12, 9.86, 0.33, -0.37, 11.44
-3.68, -22.97, 11.84, 1.16, -0.24, 11.88
-2.41, -27.72, 13.06, 0.74, -0.27, 11.89
-0.78, -28.32, 12.40, 0.91, -0.19, 10.07
1.79, -20.46, 10.44, 0.82, -0.04, 8.43
4.19, -6.01, 7.97, 1.14, -0.13, 8.52
5.32, 6.23, 5.59, 1.37, -0.51, 8.66
5.47, 14.30, 3.46, 0.89, -0.80, 9.40
4.78, 18.42, 1.88, 0.74, -0.78, 9.54
4.53, 19.73, 1.37, 0.45, -0.43, 9.67
3.48, 20.10, 0.81, -0.15, 0.33, 9.84
2.32, 19.50, 0.85, -0.36, 0.59, 9.43
1.29, 19.44, 1.46, -0.93, 0.84, 9.95
-0.81, 17.46, 2.33, -1.11, 1.14, 9.74
-2.49, 13.87, 3.90, -1.10, 1.25, 9.81
-4.01, 8.32, 5.94, -0.85, 0.86, 10.49
-6.31, 0.40, 8.51, -0.44, -0.03, 10.60
-7.16, -10.41, 11.21, -0.42, -0.17, 10.88
-7.77, -21.87, 12.90, -0.70, -0.57, 11.35
-8.32, -30.94, 13.56, 0.33, -1.18, 9.99
-7.23, -33.97, 14.08, 0.72, -0.88, 9.42
-5.82, -33.62, 14.27, 0.61, -0.56, 8.75
-3.56, -27.43, 13.23, 0.76, -0.29, 7.16
-0.02, -15.34, 11.26, 0.92, -0.54, 7.03
1.87, -8.83, 10.03, 1.07, -0.90, 7.73
4.80, 1.75, 7.23, 1.22, -1.55, 8.52
7.14, 8.85, 4.69, 0.73, -1.40, 8.70
8.50, 12.64, 2.53, 0.17, -0.81, 9.51
8.80, 14.02, 0.71, 0.00, -0.15, 8.97
8.36, 15.84, -0.37, -0.33, 0.50, 10.10
6.73, 14.55, -0.80, -0.62, 0.84, 11.24
3.94, 10.81, -0.41, -0.79, 1.00, 10.80
1.85, 7.26, 0.62, -0.40, 1.08, 10.49
0.47, 1.96, 2.82, 0.82, 0.14, 11.83
-1.50, -7.02, 5.76, 0.96, 0.22, 12.35
-2.83, -15.30, 7.12, -0.22, 0.46, 11.34
-3.14, -17.43, 6.24, -0.64, -0.62, 10.45
-3.20, -15.39, 3.88, -0.29, -0.45, 12.03
-3.81, -14.70, 2.60, 0.21, -0.44, 11.36
-3.88, -11.28, 0.40, 1.40, -0.90, 8.98
-2.47, -2.25, -0.40, 1.45, -0.83, 8.44
-1.37, 7.93, -0.55, 0.92, -0.09, 8.60
-0.40, 15.08, -0.39, 0.64, 0.49, 8.91
0.08, 17.79, -0.20, -0.16, 0.52, 9.27
-0.31, 16.84, -0.69, -0.35, 0.15, 9.76
-1.69, 12.87, -1.22, -0.12, -0.10, 9.51
-3.53, 7.80, -1.09, 0.45, 0.01, 9.07
-5.19, 3.08, 0.08, 0.77, -0.46, 9.70
-6.64, -2.82, 2.08, 0.62, -0.28, 10.21
-7.02, -9.16, 4.27, 0.22, -0.04, 9.19
-5.28, -12.80, 5.87, 0.07, 0.09, 8.95
-3.09, -12.27, 6.62, 0.44, 0.06, 8.62
-1.43, -10.51, 7.02, 0.61, -0.20, 8.63
2.17, -6.73, 7.36, 0.80, -0.95, 8.44
5.84, -2.48, 6.58, 0.38, -1.50, 8.61
8.94, 2.62, 4.59, -0.16, -1.82, 9.36
11.12, 5.42, 1.92, 0.22, -1.18, 9.75
12.29, 6.33, 0.69, 0.71, -0.27, 9.19
12.95, 8.97, 0.56, 0.25, 0.41, 9.33
12.30, 11.49, 0.69, 0.24, 1.09, 9.03
10.83, 12.34, 0.85, -0.01, 1.28, 9.81
7.97, 12.28, 1.08, -0.02, 0.82, 9.95
4.59, 11.73, 1.50, -0.02, 0.25, 10.87
0.35, 7.72, 1.79, 0.03, -0.20, 12.11
-4.27, 0.81, 2.17, -0.50, -0.11, 12.27
-7.34, -5.93, 2.39, -0.77, 0.64, 12.20
-9.11, -11.42, 2.79, -0.57, 1.09, 11.75
-9.21, -12.65, 3.40, -0.61, 1.12, 11.48
-8.06, -12.83, 4.91, -0.24, 1.03, 10.87
-5.13, -11.34, 6.08, 0.11, 0.49, 10.17
-1.59, -7.42, 6.13, -0.01, -0.55, 10.63
1.05, -2.40, 5.10, -0.16, -1.34, 10.73
2.23, 0.98, 3.57, 0.20, -1.16, 9.96
2.69, 3.46, 2.72, 0.46, -0.10, 9.52
2.61, 5.71, 2.82, 0.15, 0.60, 8.74
2.20, 8.26, 2.74, -0.03, 0.96, 8.33
1.13, 9.41, 2.40, -0.20, 0.84, 8.50
-0.43, 8.67, 1.59, -0.23, 0.57, 8.57
-2.71, 6.92, 0.72, 0.01, 0.25, 8.55
-4.84, 3.71, 0.34, 0.62, -0.56, 8.74
-7.06, -0.56, -0.08, 0.57, -1.25, 8.72
-7.97, -2.62, -0.66, 0.17, -1.16, 8.57
-9.15, -5.79, -2.62, -0.46, -0.77, 8.38
-9.53, -6.77, -4.92, -0.11, -0.24, 8.98
-8.87, -5.67, -5.60, 0.38, 0.57, 8.53
-5.80, -3.74, -4.91, 0.40, 1.03, 8.35
-0.85, -0.27, -3.82, 0.22, 0.89, 8.91
3.97, 4.09, -3.11, 0.11, -0.36, 10.16
7.69, 7.84, -3.26, -0.13, -1.90, 10.85
10.14, 8.56, -3.94, -0.50, -2.13, 11.76
10.67, 5.87, -5.28, -0.61, -1.10, 11.30
10.49, 3.59, -6.99, -0.62, 0.20, 11.22
9.76, 2.15, -8.12, -0.10, 0.98, 10.49
8.16, 2.44, -8.50, -0.30, 1.16, 9.85
7.13, 2.89, -8.63, -0.29, 0.98, 9.95
4.61, 3.51, -8.53, 0.09, 0.44, 10.82
1.23, 1.46, -8.38, 0.67, -0.46, 10.80
-2.63, -1.86, -8.45, 0.58, -1.37, 10.59
-7.01, -3.15, -9.70, -0.13, -1.41, 11.09
-10.98, -3.89, -11.92, -0.40, -0.83, 9.79
-13.05, -2.54, -13.98, -0.27, -0.56, 9.75
-14.05, -0.63, -15.01, -0.06, -0.14, 9.55
-13.62, 2.65, -15.13, -0.32, -0.12, 9.15
-11.35, 5.42, -15.46, -0.17, -0.84, 10.01
-9.03, 5.90, -16.20, -0.41, -1.76, 10.77
-8.07, 5.65, -16.85, -0.56, -2.20, 10.40
-5.32, 6.05, -18.25, -0.22, -2.19, 9.78
-2.51, 7.26, -18.71, 0.22, -1.54, 9.38
-0.06, 9.34, -18.02, 0.20, -0.79, 8.81
1.86, 12.04, -17.56, -0.60, -0.53, 8.87
2.74, 12.61, -17.75, -0.76, -0.87, 8.92
3.23, 11.09, -18.10, -0.67, -0.68, 8.81
3.30, 7.92, -18.74, -0.57, -0.74, 9.90
2.28, 2.38, -19.78, -0.38, -0.74, 9.58
1.77, -2.07, -20.90, -0.43, -0.38, 9.01
1.99, -3.67, -21.28, -0.09, 0.22, 7.80
3.22, -0.66, -20.26, -0.38, 0.48, 8.55
3.91, 0.98, -19.44, -0.48, 0.17, 9.03
6.03, 2.91, -17.36, -0.23, -0.32, 9.91
8.13, 0.99, -15.10, -0.30, -0.27, 10.20
10.84, -2.45, -13.46, -0.26, -0.15, 9.46
13.63, -3.55, -12.82, -0.23, -0.04, 9.12
15.50, -2.38, -13.27, -0.07, 0.23, 9.31
