Gyro X, Gyro Y, Gyro Z, Accel X, Accel Y, Accel Z
-0.43, -17.22, -88.91, 0.29, 3.74, 12.41
-6.56, -20.84, -88.87, 1.16, 2.56, 9.90
-9.54, -17.42, -87.01, 1.84, 1.85, 9.85
-14.24, -7.09, -81.65, 1.94, 2.11, 9.81
-15.12, -1.36, -78.40, 0.84, 2.31, 10.87
-15.98, -5.12, -77.38, 1.14, 1.36, 9.83
-15.29, -7.60, -79.82, 0.80, 0.62, 8.17
-14.85, -3.42, -82.17, 0.89, 0.56, 7.60
-13.16, 7.60, -85.56, 0.70, 0.25, 6.69
-11.36, 14.98, -86.82, 0.77, -0.07, 6.33
-7.74, 25.95, -87.64, -0.08, -1.17, 7.00
-5.78, 30.39, -88.53, -1.09, -1.38, 8.32
-2.85, 28.27, -92.38, -2.34, -0.93, 9.35
0.22, 23.17, -95.05, -2.95, -0.59, 9.52
6.71, 13.63, -97.40, -3.01, -0.01, 9.59
12.07, 1.30, -99.28, -2.46, 0.11, 10.29
14.48, -5.39, -99.72, -2.05, -0.05, 9.62
16.87, -9.35, -99.20, -1.65, 0.15, 10.01
17.55, -10.10, -98.74, -1.41, 0.61, 9.16
19.01, -11.80, -100.58, -1.65, 0.66, 10.63
17.85, -14.13, -103.68, -1.72, 0.52, 10.70
14.99, -17.34, -109.63, -1.18, 0.87, 10.62
12.54, -18.85, -113.48, -0.32, 1.64, 9.93
9.57, -16.69, -117.71, 0.48, 1.31, 9.37
5.36, -8.48, -120.77, 0.33, -0.03, 9.96
2.57, -1.06, -122.86, -0.64, 0.42, 10.88
-0.79, 5.36, -125.92, -0.55, 0.66, 11.41
-2.56, 5.41, -128.21, -1.15, 1.00, 13.01
-5.89, -3.33, -132.97, -1.24, 1.44, 13.02
-8.37, -7.33, -134.46, -0.02, 0.28, 11.86
-10.99, -7.35, -131.99, 2.58, -0.21, 10.20
-11.97, -4.47, -127.87, 3.29, 0.22, 10.31
-12.36, 5.81, -122.45, 0.93, 0.62, 9.30
-11.18, 16.22, -120.27, 0.72, 0.71, 9.41
-9.88, 17.68, -117.94, 0.68, 0.55, 10.01
-9.16, 14.14, -113.18, 0.76, 0.04, 10.55
-9.25, 8.48, -109.48, 0.87, -0.07, 9.21
-6.87, 1.74, -102.84, 1.96, 0.24, 7.18
-5.13, -0.87, -97.28, 2.58, 0.47, 7.02
-3.53, -2.10, -90.19, 2.68, 0.68, 7.19
-3.06, 0.52, -87.14, 2.16, -0.17, 7.61
-2.90, 8.99, -81.36, 1.85, -0.53, 6.90
-1.07, 19.78, -74.57, 1.00, -0.26, 8.68
0.69, 22.94, -69.85, 0.18, -0.31, 10.47
2.53, 19.87, -64.13, -0.67, -0.91, 11.55
3.51, 15.74, -60.35, -0.46, -0.93, 11.02
4.74, 9.35, -53.04, 0.58, -0.54, 11.18
4.86, 3.88, -47.28, 0.77, -0.29, 11.37
4.03, -2.93, -38.64, 0.95, -0.51, 10.80
2.69, -4.22, -33.14, 0.65, -0.67, 11.16
-0.58, -4.78, -26.87, 0.35, -0.40, 10.69
-3.04, -6.67, -22.69, 0.32, -0.09, 10.92
-4.11, -9.18, -20.88, 0.32, -0.36, 10.44
-4.34, -11.42, -19.14, 0.64, -1.19, 10.24
-4.13, -11.96, -18.54, 0.86, -1.38, 9.79
-2.43, -8.77, -18.29, 0.62, -0.98, 8.64
-0.50, -3.17, -18.95, 0.32, -0.43, 8.66
1.31, 5.04, -20.37, 0.21, -1.14, 9.66
1.46, 5.97, -21.22, 0.28, -1.09, 9.65
1.84, 4.88, -20.39, 0.59, -0.09, 9.39
2.40, 3.71, -17.17, 0.91, 0.50, 9.65
2.49, 2.20, -13.82, 1.11, 0.14, 9.33
2.27, 0.69, -9.06, 1.14, -0.36, 9.51
1.59, 0.97, -6.71, 0.91, -0.53, 9.69
-0.15, 2.01, -5.23, 0.19, -0.18, 9.15
-0.47, 4.13, -5.38, -0.37, 0.11, 9.26
0.03, 6.50, -5.93, -0.62, -0.07, 9.81
0.23, 5.94, -5.65, -0.74, -0.57, 9.91
0.94, 2.76, -4.66, -0.89, -0.57, 10.36
1.91, -3.25, -3.69, -0.52, -0.62, 10.25
2.26, -6.18, -2.56, 0.24, -0.64, 8.93
3.36, -4.81, -0.81, 0.22, -0.39, 8.76
3.46, -2.79, -0.65, 0.26, -0.36, 8.28
3.79, 2.20, -0.40, 0.88, -0.70, 7.82
4.71, 5.68, 0.72, 0.41, -0.84, 8.67
5.80, 6.32, 1.95, 0.20, -0.40, 9.87
6.88, 4.87, 2.55, -0.41, -0.32, 10.42
8.97, 1.78, 2.47, -0.23, 0.01, 9.98
11.02, 1.99, 2.13, -0.07, 0.29, 10.56
11.07, 2.68, 2.25, 0.02, 0.15, 11.02
9.95, 2.27, 2.59, -0.27, 0.08, 11.56
8.16, 0.28, 2.59, -0.04, 0.19, 11.63
4.31, -1.78, 2.37, 0.03, 0.33, 11.57
1.37, -3.18, 2.16, 0.18, 0.52, 11.18
-3.23, -4.46, 1.84, 0.19, 0.48, 10.54
-5.82, -3.41, 1.84, 0.25, 0.41, 10.16
-9.01, -1.00, 3.46, 0.26, 0.16, 9.97
-10.09, -1.23, 5.06, -0.01, -0.23, 9.82
-9.86, -2.64, 5.69, 0.27, -0.54, 9.51
-8.30, -4.46, 5.20, 0.17, -0.93, 8.82
-6.42, -3.78, 4.17, 0.09, -1.22, 7.84
-2.49, 1.70, 2.37, 0.31, -1.44, 7.59
-0.43, 6.16, 1.52, 0.24, -1.28, 7.68
2.40, 9.89, 0.01, -0.21, -1.08, 8.68
4.97, 8.44, -0.78, -0.14, -1.07, 9.22
6.28, 5.81, -0.46, 0.17, -0.44, 8.88
8.42, 4.04, 0.55, 0.20, -0.13, 8.98
9.15, 4.55, 1.58, 0.24, -0.20, 9.30
8.87, 5.32, 2.75, -0.26, -0.58, 9.70
8.16, 4.83, 2.85, -0.32, -0.15, 10.28
6.18, 3.52, 2.70, -0.40, 0.00, 11.09
4.14, 1.79, 2.59, -0.51, 0.12, 11.27
1.92, -1.72, 3.17, -0.60, 0.44, 11.13
0.81, -5.31, 4.78, -0.47, 0.43, 11.34
0.37, -6.89, 6.28, -0.33, 0.09, 10.77
-0.41, -7.33, 7.64, -0.57, -0.26, 10.70
-1.18, -7.65, 7.76, -0.44, -0.41, 10.00
-1.59, -7.30, 7.26, 0.71, -0.71, 9.29
-1.35, -6.56, 7.10, 0.95, -0.73, 9.47
-0.63, -4.17, 5.21, 0.45, -0.40, 8.67
0.69, -0.15, 2.78, 0.00, -0.63, 8.28
2.62, 9.12, -1.60, -0.15, -0.98, 9.69
4.15, 11.67, -4.31, -0.28, -0.39, 9.75
5.54, 10.86, -5.02, -0.50, 0.06, 10.35
7.12, 7.61, -4.84, -0.60, 0.56, 10.47
7.84, 4.70, -3.85, -0.35, 0.80, 10.39
6.87, 0.91, -1.68, -0.55, 0.63, 10.94
5.40, -1.66, -0.47, -0.47, 0.77, 10.86
2.44, -5.20, 0.80, -0.51, 0.65, 10.70
0.10, -6.61, 1.30, -0.49, 0.69, 10.45
-3.13, -8.48, 1.41, 0.14, 0.81, 9.66
-5.33, -8.50, 2.01, 0.76, -0.18, 9.20
-6.39, -7.41, 2.36, 0.73, -0.55, 9.00
-6.81, -4.11, 2.21, 0.99, -0.35, 8.79
-6.11, -0.15, 2.00, 0.76, -0.43, 8.04
-3.13, 7.40, 0.81, 0.19, -0.17, 9.00
-1.13, 10.51, -0.27, -0.01, -0.54, 8.58
1.75, 14.80, -1.57, -0.80, -0.22, 10.28
2.14, 13.35, -2.36, -0.85, 0.04, 10.77
2.31, 8.24, -2.02, -1.02, -0.03, 10.87
2.30, 1.48, -0.02, -0.76, 0.70, 10.78
2.43, -3.71, 2.13, -0.58, 0.63, 11.05
2.22, -11.09, 5.47, -0.49, 0.19, 10.29
2.20, -14.18, 6.74, -0.52, 0.10, 9.94
1.79, -14.91, 7.38, -0.30, -0.31, 9.24
1.53, -13.32, 6.90, -0.23, -0.36, 8.94
1.30, -8.91, 5.87, 0.15, -0.39, 8.31
2.20, -5.70, 4.84, 0.49, -1.19, 8.57
2.94, -5.18, 3.69, 0.53, -0.91, 8.82
4.69, -3.54, 1.53, 0.12, -0.33, 8.67
6.24, -0.53, -0.09, 0.29, 0.02, 8.54
8.13, 4.01, -1.49, 0.51, 0.03, 9.56
8.28, 5.73, -1.59, 0.13, -0.05, 10.46
7.94, 4.51, -1.79, -0.24, 0.23, 10.99
7.28, 2.59, -1.77, -0.07, 0.38, 11.23
5.39, 0.85, -0.85, 0.07, 0.69, 11.00
2.77, 0.31, -0.66, -0.08, 0.45, 11.10
0.47, 0.56, -1.08, -0.44, 0.29, 11.30
-2.71, 0.72, -1.36, -0.53, 0.40, 11.03
-4.09, 0.09, -0.65, -0.74, 0.40, 11.22
-5.40, -2.58, 1.12, -0.37, 0.47, 10.61
-6.24, -5.33, 2.52, -0.11, 0.43, 10.84
-6.98, -8.37, 3.54, 0.38, 0.19, 9.70
-6.94, -8.46, 3.14, 0.55, -0.12, 9.65
-5.68, -5.97, 1.40, 0.69, 0.15, 8.77
-3.91, 3.30, -0.49, 1.02, 0.08, 8.34
-2.84, 10.65, -1.01, 0.35, -0.02, 9.16
-2.48, 13.94, -1.79, -0.19, 0.39, 9.15
-2.27, 13.28, -2.24, -0.47, 0.46, 9.82
-3.05, 7.68, -2.81, -0.45, 0.22, 10.25
-3.81, 2.62, -2.95, -0.56, 0.39, 10.46
-5.19, -2.99, -2.69, -0.84, 0.13, 10.10
-5.23, -5.29, -1.72, -0.54, 0.35, 9.92
-4.68, -8.11, 0.67, -0.20, 0.02, 9.31
-3.45, -8.77, 1.83, -0.13, -0.65, 9.12
-2.61, -8.56, 2.26, 0.14, -0.97, 8.79
-0.24, -8.60, 2.24, 0.46, -1.55, 8.90
2.11, -8.00, 1.54, 0.81, -1.10, 8.76
6.33, -3.58, -0.46, 0.14, -0.50, 8.24
9.32, 3.70, -2.16, 0.41, -0.28, 8.77
11.95, 11.06, -3.67, 0.07, -0.02, 10.31
12.18, 12.49, -3.85, -0.30, 0.55, 11.09
10.96, 11.19, -3.17, -0.60, 0.91, 11.87
8.82, 8.35, -1.85, -0.57, 1.09, 11.81
5.06, 3.75, 0.59, -0.71, 1.33, 11.85
-0.17, -2.72, 1.46, -1.19, 1.43, 11.98
-4.00, -7.46, 0.65, -1.32, 1.21, 11.70
-9.14, -12.65, -1.30, -0.81, 0.60, 10.57
-11.77, -13.76, -1.86, -0.84, 0.54, 10.06
-13.40, -13.79, -2.18, -0.12, 0.11, 8.25
-12.19, -13.39, -3.00, -0.40, -0.66, 8.18
-8.67, -11.58, -6.36, -0.34, -1.27, 6.68
-3.84, -7.24, -9.90, -0.49, -1.99, 5.84
5.55, 5.46, -17.60, -1.97, -2.22, 6.00
14.94, 18.01, -28.97, -3.53, -1.62, 7.04
19.64, 21.74, -37.39, -3.92, -1.48, 8.26
22.83, 20.64, -47.45, -3.51, -0.37, 9.26
23.42, 17.46, -52.14, -3.09, 0.24, 9.52
22.91, 8.16, -56.34, -1.28, 0.81, 10.68
20.92, -0.40, -57.60, -1.18, 0.64, 10.90
16.79, -8.73, -60.28, -1.99, 1.24, 10.84
13.59, -12.33, -62.84, -1.75, 0.79, 10.57
9.60, -14.83, -65.25, -1.29, 1.53, 10.35
7.49, -17.39, -67.99, -0.95, 1.65, 10.58
7.09, -19.02, -70.38, -0.77, 1.50, 10.68
6.55, -18.41, -75.08, -0.24, 1.26, 10.90
6.40, -15.25, -78.23, 0.45, 1.11, 10.33
6.94, -6.97, -82.29, 1.00, 1.73, 9.53
7.53, 3.36, -86.05, 0.28, 2.60, 10.17
6.62, 8.00, -88.57, 0.26, 1.89, 10.43
4.93, 9.57, -93.55, -0.41, 1.68, 11.25
2.89, 7.43, -95.07, -0.48, 2.27, 12.00
-1.20, 4.29, -98.63, -1.10, 1.29, 11.29
-3.40, 3.96, -99.69, -0.96, 0.55, 11.24
-5.18, -0.68, -100.04, -1.21, 2.27, 11.46
-5.71, -5.78, -100.57, -1.49, 2.12, 10.26
-5.08, -9.86, -102.74, -0.93, 0.41, 10.77
-5.25, -12.72, -104.57, -0.48, 0.38, 9.28
-4.26, -8.61, -106.88, -0.30, 0.73, 8.73
-2.78, -0.06, -109.07, -0.39, 0.53, 7.89
-1.50, 3.40, -110.15, -0.34, 0.25, 8.29
0.35, 5.62, -111.84, -1.89, 0.50, 9.96
0.66, 2.69, -113.61, -1.57, 0.74, 9.78
2.80, -4.38, -115.13, -0.58, 0.82, 8.95
5.20, -7.82, -115.55, -0.81, 1.54, 9.32
6.08, -8.01, -116.90, -0.05, 0.54, 8.66
5.99, -4.52, -118.37, -0.44, 0.40, 10.16
5.27, -7.33, -119.25, 0.36, 0.44, 9.86
4.41, -7.40, -118.56, 0.89, 0.68, 9.65
4.06, -5.53, -117.45, 0.80, 0.88, 8.76
4.32, 0.02, -118.28, -0.09, 1.05, 8.88
3.84, 2.61, -120.63, -0.22, 0.91, 9.13
1.70, 5.71, -124.57, 0.44, 0.51, 9.49
-0.30, 6.68, -126.42, 0.61, 0.18, 9.90
-4.63, 7.51, -128.23, -0.02, 0.98, 10.47
-7.14, 9.05, -128.43, -0.68, 0.88, 10.84
-9.29, 11.71, -126.75, -1.16, 1.23, 11.44
-10.19, 9.23, -122.58, -0.23, 1.28, 13.03
-10.13, 0.59, -118.23, 1.30, 0.37, 12.02
-8.13, -12.06, -110.98, 1.20, 0.05, 11.31
-8.06, -12.90, -106.52, 1.70, -0.43, 9.77
-7.55, -6.07, -100.72, 1.63, -0.20, 8.75
-6.41, -1.27, -98.02, 1.65, 0.43, 7.64
-3.61, 5.46, -95.38, 1.07, 0.09, 8.27
-2.35, 7.99, -96.13, -0.13, -0.44, 8.66
-0.23, 12.12, -95.60, 0.22, -0.71, 8.01
3.03, 15.90, -92.05, 0.83, -0.81, 8.43
4.74, 17.14, -86.59, 1.15, -0.90, 8.14
6.95, 18.62, -78.44, 0.63, -0.13, 8.59
7.64, 19.38, -73.47, 0.30, 0.27, 8.63
7.95, 20.42, -66.33, -0.42, -0.32, 10.19
7.28, 19.34, -61.74, -0.83, -0.56, 10.82
6.77, 13.58, -54.76, -0.91, -0.34, 11.08
7.33, 7.79, -49.98, -0.64, -0.31, 11.42
6.77, -2.21, -43.55, -0.08, 0.13, 11.83
5.04, -8.08, -39.54, 0.71, 0.20, 11.24
1.90, -12.95, -34.04, 1.26, -0.03, 11.14
-1.94, -15.92, -29.40, 1.38, 0.09, 10.81
-4.20, -16.17, -27.37, 1.25, 0.05, 10.81
-7.10, -14.96, -25.62, 1.07, 0.02, 9.70
-7.70, -11.63, -25.15, 1.24, -0.06, 9.50
-7.56, -6.99, -24.14, 1.73, -0.39, 8.95
-6.11, -3.49, -22.70, 1.21, -0.20, 9.14
-3.07, -0.71, -20.24, 1.42, 0.30, 9.01
-0.04, 1.01, -17.61, 1.63, 0.82, 9.01
3.94, 2.01, -12.05, 1.68, 1.28, 8.63
6.97, 2.96, -7.58, 1.46, 1.27, 8.95
10.48, 3.24, -0.91, 1.29, 2.04, 8.73
14.29, 2.17, 6.34, 1.85, 3.13, 7.49
17.27, 1.15, 11.59, 2.38, 3.05, 7.39
18.04, -0.42, 17.90, 1.74, 1.64, 8.26
16.63, -1.19, 20.32, 1.68, 1.28, 8.46
13.58, -3.43, 23.19, 1.67, 1.70, 9.28
11.99, -5.21, 25.21, 2.01, 2.51, 9.36
11.71, -3.36, 30.33, 1.97, 3.52, 9.12
11.12, 0.59, 34.02, 1.83, 3.43, 9.93
7.95, 11.71, 40.12, 2.22, 2.88, 9.81
3.82, 20.28, 48.24, 2.15, 3.99, 10.89
1.85, 21.09, 54.07, 1.08, 4.33, 10.58
1.01, 16.41, 60.85, -0.51, 4.41, 13.10
0.42, 8.38, 64.21, -0.68, 4.10, 13.73
0.37, -5.26, 69.61, 0.06, 3.32, 12.70
-0.79, -9.31, 73.69, 0.92, 2.63, 11.87
-2.99, -5.83, 80.12, 0.90, 1.81, 11.76
-4.99, -4.25, 82.91, 0.37, 2.24, 11.63
-4.62, -5.31, 85.03, 0.38, 4.12, 10.11
-1.19, -2.46, 88.86, 2.03, 3.26, 9.03
0.04, 5.20, 93.64, 2.26, 3.75, 8.55
-0.79, 15.35, 101.55, 1.32, 3.46, 9.08
-1.98, 19.21, 105.20, 0.75, 2.67, 9.10
-5.19, 19.33, 108.99, 0.35, 3.04, 10.07
-7.77, 15.81, 110.81, -0.70, 3.25, 9.62
-10.07, 11.38, 111.55, -1.44, 2.98, 10.07
-12.61, 3.59, 112.49, -0.63, 2.53, 9.95
-13.73, -1.15, 113.86, -0.12, 1.85, 10.76
-15.86, -6.92, 116.91, 0.08, 2.41, 9.43
-15.26, -7.76, 121.86, 0.54, 3.08, 8.46
-13.88, -5.33, 126.08, 0.78, 1.68, 8.75
-12.34, -2.71, 130.99, -0.44, 1.51, 9.93
-11.85, -4.07, 132.41, -0.54, 1.80, 9.76
-10.22, -6.45, 133.33, -0.23, 1.48, 9.67
-9.19, -8.09, 133.68, 0.23, 1.44, 9.99
-8.94, -8.79, 135.24, 0.65, 1.02, 8.89
-8.49, -5.41, 136.76, 0.92, 1.36, 9.05
-8.45, -2.49, 138.48, 1.39, 1.72, 8.30
-8.54, 4.87, 141.75, 0.85, 2.35, 10.20
-9.83, 7.00, 143.04, 0.06, 2.90, 9.78
-10.77, 8.43, 143.91, 0.66, 1.21, 11.04
-11.96, 6.67, 144.36, 0.49, 0.15, 11.71
-12.81, 2.80, 143.90, 0.09, 0.03, 12.32
-12.57, 2.28, 143.14, -0.87, 0.50, 11.25
-11.15, 11.73, 141.95, -1.18, 0.34, 10.17
-11.35, 17.10, 140.53, -1.66, -0.49, 11.04
-13.14, 15.86, 138.85, -2.04, -0.86, 10.43
-15.93, 12.21, 134.85, -2.99, -0.34, 10.26
-18.10, 8.06, 131.55, -2.51, -0.79, 10.48
-21.26, -1.87, 126.75, -2.27, -2.21, 11.81
-23.70, -10.46, 123.12, -2.48, -2.48, 11.35
-25.57, -21.15, 116.78, -2.95, -3.50, 10.58
-26.03, -24.72, 111.88, -2.92, -2.88, 9.53
-24.34, -26.77, 105.51, -1.31, -1.89, 8.50
-21.86, -24.96, 100.44, -0.57, -3.59, 8.47
-20.07, -23.33, 96.66, -0.22, -4.81, 8.13
-16.43, -19.46, 89.67, -0.10, -6.43, 7.42
-14.11, -12.84, 83.65, -1.10, -6.72, 7.48
-10.68, -0.60, 71.60, -2.14, -4.77, 7.51
-7.17, 2.33, 63.43, -0.65, -5.41, 7.41
-2.64, 1.94, 54.71, -0.95, -5.58, 8.03
0.28, 2.56, 49.89, -1.28, -4.65, 7.71
5.16, 4.53, 43.18, -1.36, -3.62, 7.56
9.80, 4.75, 37.16, -1.27, -3.11, 7.83
12.54, 4.00, 33.84, -1.09, -3.28, 8.30
15.31, 4.81, 29.70, -1.11, -3.53, 9.28
16.46, 5.65, 27.00, -1.54, -2.74, 9.31
17.46, 6.57, 21.80, -2.22, -2.24, 9.80
17.52, 6.28, 17.41, -2.70, -1.85, 9.45
17.99, 3.68, 9.20, -3.32, -1.50, 9.83
18.74, 1.66, 3.02, -3.54, -1.77, 10.35
18.85, -1.70, -6.59, -3.40, -1.57, 11.26
18.98, -5.71, -14.57, -2.27, -1.64, 11.11
18.90, -6.64, -18.49, -2.33, -1.11, 10.55
18.30, -5.68, -25.28, -2.70, -0.62, 11.49
16.69, -6.44, -30.53, -2.31, -0.43, 10.72
13.86, -7.59, -38.32, -1.94, -0.23, 11.04
11.31, -8.63, -43.45, -1.40, 0.14, 10.47
8.67, -8.80, -50.10, -0.52, 0.09, 10.09
6.77, -6.18, -55.60, -0.43, 0.16, 9.86
5.78, -1.23, -59.30, -0.65, 0.29, 9.54
4.54, 7.13, -63.46, -0.27, 0.26, 8.86
3.57, 12.05, -65.38, -0.68, 0.73, 9.34
1.50, 14.22, -67.91, -1.33, 1.12, 10.87
1.17, 8.67, -70.99, -2.05, 1.20, 11.82
1.13, -5.33, -77.14, -1.25, 0.87, 10.82
1.32, -8.54, -79.70, -0.55, 0.65, 9.87
1.58, -4.36, -80.57, -0.18, 0.75, 9.26
1.80, -0.89, -82.86, -1.71, 0.89, 10.78
1.72, -4.59, -86.30, -1.83, 1.04, 10.83
1.76, -12.02, -91.13, -0.81, 1.05, 10.51
1.44, -14.95, -93.26, -0.17, 1.07, 9.78
0.85, -16.78, -94.10, 0.24, 1.41, 9.43
0.92, -16.06, -95.67, 0.75, 1.53, 9.05
0.83, -10.19, -99.59, 1.03, 0.80, 8.67
0.98, -1.58, -103.23, 0.75, 0.99, 8.77
1.22, 4.62, -105.94, 0.18, 1.58, 8.84
0.81, 10.90, -109.51, -0.29, 0.41, 9.84
0.47, 8.93, -111.74, -0.40, 0.44, 11.00
-1.17, 3.06, -114.35, -1.20, 0.32, 11.46
-2.33, -0.40, -116.27, -1.35, 1.20, 11.11
-2.55, -3.16, -116.91, -1.34, 1.86, 11.43
-3.81, -8.77, -117.52, -0.40, 1.15, 10.49
-4.36, -10.31, -117.76, -0.64, 0.76, 10.57
-6.14, -11.44, -119.74, -0.34, 0.78, 9.61
-6.67, -9.09, -121.86, -0.29, 0.67, 9.36
-7.48, -1.18, -125.64, -0.36, -0.30, 9.62
-7.28, 3.84, -127.90, -0.78, -0.25, 9.06
-6.22, 11.38, -130.07, -1.20, -0.20, 9.36
-4.97, 15.32, -130.97, -1.09, -0.36, 9.52
-4.45, 12.94, -131.43, -1.60, 0.17, 10.19
-5.58, 8.03, -133.19, -1.85, 0.11, 10.36
-6.50, 4.53, -134.34, -2.18, -0.06, 10.81
-8.59, -0.93, -134.51, -1.28, -0.09, 10.27
-9.18, -4.46, -132.88, -0.08, 0.38, 10.26
-9.32, -12.37, -127.37, 1.37, 0.56, 9.58
-8.78, -15.05, -122.16, 1.62, 0.46, 9.23
-8.88, -13.44, -113.66, 2.38, 0.35, 8.99
-9.91, -8.36, -105.58, 2.56, -0.41, 9.32
-10.54, -4.71, -101.07, 2.48, -0.35, 8.84
-9.93, 2.88, -93.64, 2.10, -0.93, 7.96
-8.71, 8.41, -90.48, 1.67, -0.76, 9.78
-6.46, 9.67, -86.67, 1.50, -1.26, 8.70
-3.24, 10.19, -84.12, 0.82, -1.00, 10.39
-0.95, 8.68, -80.46, 1.20, -0.63, 9.22
1.16, 10.73, -76.37, 1.37, -0.43, 8.73
2.45, 14.35, -68.22, 1.42, 0.21, 10.45
2.72, 10.36, -59.43, 1.60, -0.13, 9.66
4.06, 6.80, -53.11, 2.33, -0.27, 9.46
6.57, -1.38, -41.82, 2.68, 0.70, 9.86
8.17, -5.81, -33.78, 2.56, 1.00, 9.26
10.84, -8.00, -22.13, 2.37, 1.14, 9.05
12.18, -8.22, -15.12, 2.32, 1.68, 8.25
14.18, -4.18, -4.79, 2.60, 2.32, 7.52
15.52, -0.87, 1.90, 3.04, 1.98, 7.57
15.72, 2.57, 10.59, 2.45, 0.50, 8.95
13.73, 2.90, 15.43, 1.27, 0.14, 10.16
11.99, 0.07, 16.60, 0.23, 0.93, 10.91
9.48, -4.54, 15.77, -0.19, 2.12, 11.24
8.40, -8.09, 15.66, 1.62, 2.70, 10.39
7.05, -8.35, 20.07, 2.57, 3.01, 10.51
4.60, -4.91, 24.83, 2.77, 2.80, 10.37
0.36, 4.36, 34.35, 3.00, 3.10, 10.66
-1.66, 7.60, 41.83, 2.74, 3.42, 11.51
-3.63, 4.73, 51.46, 1.50, 2.90, 10.97
-5.54, 0.78, 57.22, 1.77, 0.61, 11.35
-7.60, 0.37, 59.80, 1.47, -0.06, 11.74
-9.86, -3.79, 62.06, 0.80, 0.96, 11.64
-8.37, -7.51, 63.61, 0.95, 2.24, 9.40
-1.69, -5.01, 66.83, 1.08, 2.98, 8.88
0.89, 0.10, 69.24, 1.30, 2.72, 8.16
2.69, 12.28, 74.82, 2.07, 1.83, 7.29
2.52, 17.24, 78.83, 1.52, 1.00, 8.86
-0.62, 15.21, 81.54, 0.25, 1.76, 9.34
-3.52, 12.77, 81.18, -1.00, 2.31, 9.16
-4.89, 10.09, 81.15, -0.70, 2.16, 10.36
-7.09, 2.24, 83.12, -0.59, 2.64, 10.31
-7.38, -1.75, 85.21, -0.53, 2.22, 10.60
-7.53, -7.24, 89.82, 0.16, 2.30, 10.45
-7.40, -7.97, 94.04, 0.10, 2.58, 9.82
-6.45, -5.22, 101.21, 1.07, 2.08, 11.09
-5.42, -7.33, 107.74, 0.21, 2.42, 11.00
-5.26, -9.73, 110.31, 0.26, 2.48, 9.79
-4.78, -6.23, 113.66, 0.98, 1.49, 9.78
-5.52, -4.21, 115.74, 0.95, 0.29, 11.01
-8.04, -7.03, 117.13, 0.94, -0.11, 10.77
-8.77, -9.44, 117.55, 0.64, 1.00, 9.69
-8.62, -4.10, 117.53, 0.67, 2.35, 7.64
-8.33, 4.46, 118.43, 0.99, 2.69, 7.90
-9.93, 15.46, 120.54, 0.43, 1.69, 8.98
-11.56, 16.65, 122.60, 0.11, 1.04, 11.12
-12.73, 11.58, 123.95, -0.04, 0.02, 11.17
-13.49, 5.02, 126.24, -0.52, 0.72, 11.01
-13.25, 2.20, 128.65, -0.35, 1.89, 9.44
-11.38, 1.90, 131.61, -0.55, 0.27, 10.14
-11.02, 1.28, 131.42, -1.15, 0.20, 9.26
-10.77, 4.52, 128.77, -2.26, -0.26, 9.42
-11.57, 8.93, 125.63, -3.05, -1.16, 10.33
-13.21, 9.32, 119.27, -2.94, -2.32, 12.04
-15.29, -0.79, 112.30, -3.20, -3.08, 10.96
-15.82, -5.29, 106.84, -3.65, -2.56, 9.14
-15.66, -6.20, 98.20, -3.20, -1.84, 9.94
-16.12, -9.57, 93.26, -2.42, -1.43, 9.48
-16.61, -14.74, 88.26, -1.28, -2.72, 9.96
-17.08, -17.40, 86.24, -0.85, -3.72, 9.84
-17.52, -20.12, 81.76, -0.75, -4.61, 9.59
-17.43, -19.94, 77.80, -0.55, -5.33, 9.60
-16.20, -17.27, 69.42, -1.18, -5.77, 9.72
-13.69, -14.81, 61.51, -1.68, -5.19, 9.24
-7.07, -10.65, 47.36, -1.72, -5.16, 8.27
-1.91, -5.93, 39.35, -0.20, -5.38, 7.48
4.32, 2.97, 32.05, 0.27, -4.56, 8.08
7.43, 7.32, 27.03, -0.04, -3.62, 8.71
8.51, 6.07, 24.06, -0.29, -3.25, 8.34
9.70, 3.79, 19.98, -0.43, -2.85, 8.28
9.54, 4.42, 17.60, -0.72, -2.80, 8.24
8.46, 7.05, 14.43, -0.80, -2.28, 8.21
7.70, 8.65, 13.35, -0.91, -1.61, 8.44
7.04, 9.54, 12.57, -0.95, -0.63, 8.58
6.90, 8.97, 12.65, -0.50, -0.81, 9.51
5.93, 3.27, 13.31, -1.11, -2.13, 10.86
4.24, -4.15, 9.76, -1.75, -2.37, 10.46
3.72, -5.64, 6.16, -1.22, -2.08, 9.89
3.90, -2.29, 1.91, -1.19, -1.27, 10.13
4.34, 0.50, -0.41, -1.24, -1.11, 10.14
5.97, 1.95, -2.47, -0.81, -1.23, 10.24
7.18, 1.49, -2.78, -0.67, -0.98, 10.74
8.19, -0.94, -2.41, -0.84, -0.75, 10.45
8.37, -1.65, -3.16, -1.19, -0.76, 11.57
7.85, -5.08, -5.16, -0.50, -0.18, 10.86
7.06, -5.11, -6.79, -0.09, 0.09, 10.43
5.87, -2.44, -7.72, 0.08, 0.25, 10.09
3.73, 1.33, -8.19, 0.20, 0.14, 10.28
1.84, 2.50, -8.16, 0.26, 0.42, 9.99
-0.92, 2.18, -7.94, -0.05, 0.54, 10.57
-3.09, 0.73, -8.15, -0.23, 0.56, 10.38
